date,author,num_commits,num_lines_added,num_lines_removed
2023-06-23,Pablo Arriagada,1,7,7
2023-06-23,Pablo Rosado,1,1,1
2023-06-24,Pablo Rosado,2,3,1
2023-06-24,owidbot,1,58,26
2023-06-25,owidbot,2,8,8
2023-06-26,Lars Yencken,4,54,6
2023-06-26,Mojmir Vinkler,2,1375,1769
2023-06-26,Pablo Rosado,8,38,39
2023-06-26,owidbot,2,8,8
2023-06-27,Lars Yencken,4,110,8
2023-06-27,Marigold,1,8,4
2023-06-27,Mojmir Vinkler,1,7,7
2023-06-27,Pablo Rosado,3,415,73
2023-06-27,owidbot,2,10,10
2023-06-27,veronikasamborska1994,4,6287,115
2023-06-28,Lars Yencken,3,36,35
2023-06-28,Marigold,4,32,868
2023-06-28,Mojmir Vinkler,1,7733,13
2023-06-28,Pablo Rosado,3,1275,62
2023-06-28,owidbot,2,10,10
2023-06-29,Lars Yencken,2,114,10
2023-06-29,Marigold,1,3,0
2023-06-29,Mojmir Vinkler,2,44,114
2023-06-29,Pablo Arriagada,6,25,13
2023-06-29,Pablo Rosado,5,134,167
2023-06-29,owidbot,18,241,98
2023-06-30,Fiona Spooner,2,604,6
2023-06-30,Marigold,1,77,44
2023-06-30,Mojmir Vinkler,2,107,106
2023-06-30,Pablo Arriagada,1,2,2
2023-06-30,Pablo Rosado,5,986,553
2023-06-30,owidbot,3,14,52
2023-06-30,veronikasamborska1994,4,887,89
2023-07-01,Marigold,2,17,15
2023-07-01,owidbot,2,135,50
2023-07-02,owidbot,1,6,6
2023-07-03,Fiona Spooner,2,1102,56
2023-07-03,Lars Yencken,1,5,3
2023-07-03,Marigold,2,14,85
2023-07-03,Pablo Arriagada,2,344,138
2023-07-03,Pablo Rosado,3,813,532
2023-07-03,owidbot,4,115,54
2023-07-03,veronikasamborska1994,1,2610,523
2023-07-04,Lucas Rodés-Guirao,1,217,5
2023-07-04,Pablo Rosado,6,374,69
2023-07-04,owidbot,2,10,10
2023-07-04,veronikasamborska1994,1,642,172
2023-07-05,Fiona Spooner,1,1,2
2023-07-05,Lucas Rodés-Guirao,2,234,6
2023-07-05,Pablo Arriagada,3,13,13
2023-07-05,Pablo Rosado,1,330,83
2023-07-05,owidbot,1,4,4
2023-07-05,veronikasamborska1994,2,668,0
2023-07-06,Fiona Spooner,2,736,10
2023-07-06,Pablo Arriagada,1,10,0
2023-07-06,Pablo Rosado,6,21,16
2023-07-06,owidbot,2,8,8
2023-07-06,veronikasamborska1994,3,1364,154
2023-07-07,Pablo Arriagada,2,4,1
2023-07-07,Pablo Rosado,8,290,314
2023-07-07,owidbot,2,10,10
2023-07-07,veronikasamborska1994,2,437,66
2023-07-08,owidbot,2,9,9
2023-07-09,owidbot,1,7,7
2023-07-10,Pablo Arriagada,1,2,2
2023-07-10,Pablo Rosado,7,4544,113
2023-07-10,owidbot,2,8,8
2023-07-11,Marigold,1,9,22
2023-07-11,Pablo Arriagada,3,24,24
2023-07-11,Pablo Rosado,9,1933,326
2023-07-11,owidbot,2,8,8
2023-07-11,veronikasamborska1994,2,713,791
2023-07-12,Lars Yencken,3,17,17
2023-07-12,Lucas Rodés-Guirao,1,985,8
2023-07-12,Pablo Rosado,6,3584,167
2023-07-12,owidbot,5,108,14
2023-07-13,Fiona Spooner,1,16,2
2023-07-13,Marigold,1,3,3
2023-07-13,Pablo Arriagada,3,14,11
2023-07-13,Pablo Rosado,7,480,555
2023-07-13,owidbot,8,106,27
2023-07-14,Fiona Spooner,5,526,28
2023-07-14,Mojmir Vinkler,2,528,15
2023-07-14,Pablo Arriagada,2,682,8
2023-07-14,Pablo Rosado,2,1,2469
2023-07-14,owidbot,2,8,8
2023-07-14,veronikasamborska1994,3,534,75
2023-07-15,owidbot,2,10,10
2023-07-15,veronikasamborska1994,1,49,13
2023-07-16,owidbot,2,8,8
2023-07-17,Lucas Rodés-Guirao,1,76,72
2023-07-17,Mojmir Vinkler,2,290,173
2023-07-17,Pablo Rosado,8,243,89
2023-07-17,owidbot,2,8,8
2023-07-18,Lucas Rodés-Guirao,1,464,6
2023-07-18,Pablo Arriagada,2,12,4
2023-07-18,Pablo Rosado,2,12,10
2023-07-18,owidbot,2,11,11
2023-07-19,Fiona Spooner,2,10,8
2023-07-19,Pablo Arriagada,2,134,20
2023-07-19,Pablo Rosado,13,4594,737
2023-07-19,owidbot,1,4,4
2023-07-20,Marigold,1,2,1
2023-07-20,Pablo Arriagada,3,331,125
2023-07-20,Pablo Rosado,2,4,7
2023-07-20,owidbot,1,4,4
2023-07-20,veronikasamborska1994,1,626,1618
2023-07-21,Lars Yencken,1,1,0
2023-07-21,Marigold,2,3822,3822
2023-07-21,Mojmir Vinkler,1,717,496
2023-07-21,Pablo Arriagada,1,1,1
2023-07-21,owidbot,1,4,4
2023-07-22,owidbot,1,4,4
2023-07-23,owidbot,1,4,4
2023-07-24,Marigold,1,2,2
2023-07-24,Mojmir Vinkler,2,6223,492
2023-07-24,Pablo Arriagada,2,71,27
2023-07-24,Pablo Rosado,1,20,2
2023-07-24,owidbot,1,4,4
2023-07-24,veronikasamborska1994,2,1408,3
2023-07-25,Pablo Rosado,2,679,2
2023-07-25,owidbot,1,4,4
2023-07-25,veronikasamborska1994,5,369,119
2023-07-26,Pablo Rosado,2,162,51
2023-07-26,owidbot,2,120,4
2023-07-26,veronikasamborska1994,1,2426,382
2023-07-27,Pablo Rosado,1,34,18
2023-07-27,owidbot,2,8,8
2023-07-28,Fiona Spooner,1,378,345
2023-07-28,Lucas Rodés-Guirao,1,528,1
2023-07-28,Pablo Arriagada,2,554,34
2023-07-28,Pablo Rosado,6,49,56
2023-07-28,owidbot,1,6,6
2023-07-28,veronikasamborska1994,2,28,174
2023-07-29,owidbot,2,8,8
2023-07-30,Fiona Spooner,2,4,4
2023-07-30,owidbot,1,4,4
2023-07-31,Daniel Bachler,1,2,1
2023-07-31,Fiona Spooner,2,18,18
2023-07-31,owidbot,3,149,4
2023-07-31,veronikasamborska1994,3,95,243
2023-08-01,Fiona Spooner,1,21,18
2023-08-01,Lars Yencken,2,3,4
2023-08-01,Lucas Rodés-Guirao,4,1621,46
2023-08-01,Pablo Rosado,1,399,0
2023-08-01,owidbot,1,7,7
2023-08-01,veronikasamborska1994,2,13,32
2023-08-02,Fiona Spooner,2,557,5
2023-08-02,Mojmir Vinkler,2,1072,854
2023-08-02,Pablo Rosado,5,273,20
2023-08-02,owidbot,1,4,4
2023-08-02,veronikasamborska1994,1,791,25
2023-08-03,Daniel Bachler,1,3,4
2023-08-03,Fiona Spooner,1,6,1
2023-08-03,Mojmir Vinkler,3,2927,738
2023-08-03,Pablo Rosado,2,23,7
2023-08-03,lucasrodes,1,2352,2446
2023-08-03,owidbot,1,4,4
2023-08-03,veronikasamborska1994,2,25,24
2023-08-04,Lucas Rodés-Guirao,2,91,21
2023-08-04,Marigold,2,19,5
2023-08-04,Mojmir Vinkler,2,69,53
2023-08-04,Pablo Rosado,5,577,73
2023-08-04,owidbot,1,81,85
2023-08-05,owidbot,2,8,8
2023-08-06,owidbot,1,6,6
2023-08-07,Fiona Spooner,1,363,0
2023-08-07,Marigold,3,6,10
2023-08-07,Mojmir Vinkler,4,724,535
2023-08-07,owidbot,3,166,6
2023-08-07,veronikasamborska1994,3,101,46
2023-08-08,Fiona Spooner,2,4,3
2023-08-08,Pablo Arriagada,3,915,714
2023-08-08,Pablo Rosado,5,368,30
2023-08-08,lucasrodes,1,29,15
2023-08-08,owidbot,1,4,4
2023-08-08,veronikasamborska1994,1,33,52
2023-08-09,Fiona Spooner,3,4,5
2023-08-09,Marigold,14,996,1222
2023-08-09,Mojmir Vinkler,3,2080,1905
2023-08-09,Pablo Rosado,8,293,53
2023-08-09,owidbot,1,4,4
2023-08-10,Lucas Rodés-Guirao,1,482,0
2023-08-10,Mojmir Vinkler,2,38,19
2023-08-10,Pablo Arriagada,1,1,0
2023-08-10,Pablo Rosado,2,175,118
2023-08-10,owidbot,3,13666,18654
2023-08-11,Fiona Spooner,1,372,0
2023-08-11,Lucas Rodés-Guirao,4,2215,6
2023-08-11,Mojmir Vinkler,3,246,13
2023-08-11,Pablo Rosado,6,294,92
2023-08-11,owidbot,2,8,8
2023-08-12,Lucas Rodés-Guirao,4,34,5
2023-08-12,owidbot,2,11,11
2023-08-13,owidbot,2,10,10
2023-08-14,Marigold,1,19,4
2023-08-14,Mojmir Vinkler,2,12,10
2023-08-14,Pablo Rosado,2,587,3
2023-08-14,owidbot,4,4145,4
2023-08-15,Fiona Spooner,1,12,23
2023-08-15,Pablo Rosado,8,654,39
2023-08-15,owidbot,2,6,6
2023-08-15,veronikasamborska1994,3,1110,1117
2023-08-16,Lucas Rodés-Guirao,2,870,14
2023-08-16,Marigold,1,1,1
2023-08-16,Mojmir Vinkler,3,65625,1699
2023-08-16,Pablo Rosado,4,579,22
2023-08-16,owidbot,1,4,4
2023-08-17,Fiona Spooner,1,2000,5
2023-08-17,Lucas Rodés-Guirao,5,1652,179
2023-08-17,Marigold,4,21,11
2023-08-17,Mojmir Vinkler,2,312,327
2023-08-17,owidbot,2,10,10
2023-08-17,veronikasamborska1994,4,3944,49
2023-08-18,Lucas Rodés-Guirao,1,61,7
2023-08-18,Mojmir Vinkler,2,118,408
2023-08-18,owidbot,4,5010,2317
2023-08-19,owidbot,2,8,8
2023-08-20,owidbot,1,4,4
2023-08-21,Lucas Rodés-Guirao,2,634,340
2023-08-21,Marigold,6,11,118
2023-08-21,Mojmir Vinkler,4,1031,1512
2023-08-21,owidbot,8,387,8
2023-08-21,veronikasamborska1994,1,181,87
2023-08-22,Lucas Rodés-Guirao,3,1037,71
2023-08-22,Marigold,1,162,361
2023-08-22,Mojmir Vinkler,1,30,4
2023-08-22,Pablo Rosado,4,211,9
2023-08-22,owidbot,7,209,21
2023-08-23,Lucas Rodés-Guirao,1,72,20
2023-08-23,Marigold,1,6,2
2023-08-23,Mojmir Vinkler,1,22,11
2023-08-23,owidbot,5,92,10
2023-08-23,veronikasamborska1994,1,2,5
2023-08-24,Lucas Rodés-Guirao,1,1,0
2023-08-24,Mojmir Vinkler,3,513,1012
2023-08-24,owidbot,2,10,10
2023-08-25,Lucas Rodés-Guirao,2,61,49
2023-08-25,Marigold,1,5,1
2023-08-25,Matthieu Bergel,1,9,9
2023-08-25,Mojmir Vinkler,3,1000,396
2023-08-25,owidbot,2,8,8
2023-08-26,owidbot,2,8,8
2023-08-27,owidbot,2,8,8
2023-08-28,Marigold,1,5,12
2023-08-28,owidbot,1,6,6
2023-08-28,veronikasamborska1994,2,9,1
2023-08-29,Lucas Rodés-Guirao,1,8,5
2023-08-29,Marigold,1,4,0
2023-08-29,owidbot,2,8,8
2023-08-29,veronikasamborska1994,2,436,173
2023-08-30,Fiona Spooner,1,632,124
2023-08-30,Lucas Rodés-Guirao,1,3728,66
2023-08-30,Marigold,1,2,2
2023-08-30,Mojmir Vinkler,1,46,47
2023-08-30,owidbot,3,77,8
2023-08-30,veronikasamborska1994,5,156,30
2023-08-31,owidbot,1,4,4
2023-09-01,Marigold,2,22,34
2023-09-01,Mojmir Vinkler,1,222,39
2023-09-01,Pablo Rosado,3,345,45
2023-09-01,owidbot,2,10,10
2023-09-02,owidbot,2,8,8
2023-09-03,owidbot,2,9,9
2023-09-04,Fiona Spooner,1,2,2
2023-09-04,Marigold,2,0,5
2023-09-04,Pablo Rosado,6,576,394
2023-09-04,owidbot,2,8,8
2023-09-05,Lucas Rodés-Guirao,1,128,34
2023-09-05,Marigold,3,61,29
2023-09-05,Pablo Arriagada,2,4785,257
2023-09-05,Pablo Rosado,4,505,23
2023-09-05,lucasrodes,1,1,1
2023-09-05,owidbot,10,1401,567
2023-09-06,Marigold,1,3,3
2023-09-06,Mojmir Vinkler,1,27,45
2023-09-06,Pablo Arriagada,1,6,6
2023-09-06,Pablo Rosado,9,220,137
2023-09-06,owidbot,1,9,9
2023-09-07,Lucas Rodés-Guirao,2,68,30
2023-09-07,Pablo Arriagada,2,201,21
2023-09-07,Pablo Rosado,6,594,284
2023-09-07,owidbot,2,8,8
2023-09-08,Lucas Rodés-Guirao,2,124,69
2023-09-08,Mojmir Vinkler,1,832,403
2023-09-08,Pablo Rosado,8,467,70
2023-09-08,owidbot,2,8,8
2023-09-09,owidbot,2,8,8
2023-09-10,owidbot,1,4,4
2023-09-11,Lucas Rodés-Guirao,1,3,0
2023-09-11,owidbot,2,8,8
2023-09-12,Lucas Rodés-Guirao,3,416,117
2023-09-12,Marigold,4,76,7
2023-09-12,Mojmir Vinkler,1,95,9
2023-09-12,Pablo Rosado,8,245,115
2023-09-12,owidbot,1,4,4
2023-09-13,Lucas Rodés-Guirao,2,29,0
2023-09-13,Mojmir Vinkler,2,365,345
2023-09-13,Pablo Rosado,1,119,55
2023-09-13,lucasrodes,1,53,1
2023-09-14,Lucas Rodés-Guirao,13,548,511
2023-09-14,Mojmir Vinkler,1,101,19
2023-09-14,Pablo Rosado,5,2086,1402
2023-09-14,owidbot,2,8,8
2023-09-15,owidbot,2,8,8
2023-09-16,owidbot,1,4,4
2023-09-17,owidbot,2,10,10
2023-09-18,Fiona Spooner,1,18,4
2023-09-18,Lucas Rodés-Guirao,3,102,10
2023-09-18,Pablo Rosado,1,17,28
2023-09-18,owidbot,3,94,28
2023-09-18,veronikasamborska1994,2,22,12
2023-09-19,Lucas Rodés-Guirao,1,321,89
2023-09-19,Mojmir Vinkler,2,1343,1150
2023-09-19,Pablo Rosado,2,167,5
2023-09-19,lucasrodes,2,43,42
2023-09-19,owidbot,3,14,14
2023-09-19,veronikasamborska1994,2,322,84
2023-09-20,Lucas Rodés-Guirao,1,13,11
2023-09-20,Marigold,1,9,3
2023-09-20,Mojmir Vinkler,1,5,13
2023-09-20,Pablo Rosado,2,2190,67
2023-09-20,owidbot,5,107,20
2023-09-21,Fiona Spooner,2,1192,7
2023-09-21,Lucas Rodés-Guirao,2,144,23
2023-09-21,Marigold,1,1,0
2023-09-21,Pablo Rosado,3,84,25
2023-09-21,owidbot,2,8,8
2023-09-22,Lucas Rodés-Guirao,1,6644,196
2023-09-22,Marigold,1,27,27
2023-09-22,Mojmir Vinkler,3,161,103
2023-09-22,owidbot,3,11,8
2023-09-23,owidbot,1,6,6
2023-09-23,veronikasamborska1994,1,1149,2
2023-09-24,owidbot,1,4,4
2023-09-25,Lucas Rodés-Guirao,2,640,160
2023-09-25,Marigold,4,50,37
2023-09-25,Mojmir Vinkler,2,343,168
2023-09-25,Pablo Rosado,2,322,744
2023-09-25,lucasrodes,1,16,5
2023-09-25,owidbot,2,8,8
2023-09-26,Lucas Rodés-Guirao,1,794,62
2023-09-26,Mojmir Vinkler,1,568,1187
2023-09-26,Pablo Rosado,9,179,87
2023-09-26,owidbot,2,8,8
2023-09-27,Fiona Spooner,1,476,0
2023-09-27,Lucas Rodés-Guirao,1,1008,1
2023-09-27,Marigold,1,13,2
2023-09-27,Pablo Rosado,3,94,42
2023-09-27,owidbot,1,4,4
2023-09-28,Lucas Rodés-Guirao,1,20,0
2023-09-28,Marigold,3,20,5
2023-09-28,Mojmir Vinkler,3,257,124
2023-09-28,Pablo Arriagada,2,747,6
2023-09-28,Pablo Rosado,3,2797,21
2023-09-28,owidbot,2,8,8
2023-09-28,veronikasamborska1994,1,2343,0
2023-09-29,Lucas Rodés-Guirao,5,1749,125
2023-09-29,Marigold,4,26,16
2023-09-29,Mojmir Vinkler,4,260,292
2023-09-29,Pablo Rosado,6,367,318
2023-09-29,owidbot,3,111,8
2023-09-29,veronikasamborska1994,1,200,36
2023-09-30,owidbot,2,8,8
2023-10-01,owidbot,1,4,4
2023-10-02,Lucas Rodés-Guirao,1,47,47
2023-10-02,Marigold,1,1,1
2023-10-02,Mojmir Vinkler,4,551,45
2023-10-02,Pablo Arriagada,6,116,38
2023-10-02,Pablo Rosado,7,191,96
2023-10-02,owidbot,2,8,8
2023-10-02,veronikasamborska1994,1,196,18
2023-10-03,Fiona Spooner,1,551,21
2023-10-03,Lucas Rodés-Guirao,4,2629,842
2023-10-03,Marigold,1,1,0
2023-10-03,Mojmir Vinkler,2,27,1
2023-10-03,Pablo Arriagada,1,16,10
2023-10-03,Pablo Rosado,1,34,35
2023-10-03,owidbot,2,8,8
2023-10-04,Lucas Rodés-Guirao,1,441,0
2023-10-04,Mojmir Vinkler,2,210,8
2023-10-04,Pablo Rosado,2,213,223
2023-10-04,owidbot,1,4,4
2023-10-04,veronikasamborska1994,2,271,31
2023-10-05,Lucas Rodés-Guirao,3,182,50
2023-10-05,Marigold,1,2,0
2023-10-05,Mojmir Vinkler,1,598,12
2023-10-05,Pablo Arriagada,4,34,4
2023-10-05,Pablo Rosado,2,63,41
2023-10-05,owidbot,2,70,6
2023-10-05,veronikasamborska1994,1,247,7
2023-10-06,Lucas Rodés-Guirao,1,211,0
2023-10-06,Marigold,3,11,3
2023-10-06,Mojmir Vinkler,1,5,2
2023-10-06,Pablo Arriagada,4,101,20
2023-10-06,Pablo Rosado,4,184,63
2023-10-06,owidbot,2,12,12
2023-10-07,Marigold,1,0,4
2023-10-07,owidbot,1,4,4
2023-10-08,Mojmir Vinkler,1,164,248
2023-10-08,owidbot,1,4,4
2023-10-09,Marigold,1,17,4
2023-10-09,Mojmir Vinkler,2,537,139
2023-10-09,Pablo Rosado,6,203,113
2023-10-09,owidbot,2,8,8
2023-10-10,Fiona Spooner,1,501,59
2023-10-10,Lucas Rodés-Guirao,2,933,634
2023-10-10,Marigold,1,1,1
2023-10-10,Mojmir Vinkler,1,173,4060
2023-10-10,Pablo Rosado,5,444,23
2023-10-10,owidbot,1,6,6
2023-10-10,veronikasamborska1994,2,1866,1
2023-10-11,Fiona Spooner,1,59,28
2023-10-11,Marigold,1,9,2
2023-10-11,Pablo Rosado,2,11,8
2023-10-11,owidbot,2,9,9
2023-10-11,veronikasamborska1994,1,18,10
2023-10-12,Fiona Spooner,1,97,51
2023-10-12,Lucas Rodés-Guirao,5,1922,232
2023-10-12,Mojmir Vinkler,4,889,35
2023-10-12,Pablo Arriagada,1,8,8
2023-10-12,Pablo Rosado,5,210,71
2023-10-12,owidbot,2,61,53
2023-10-12,veronikasamborska1994,1,1,1
2023-10-13,Fiona Spooner,2,24,2
2023-10-13,Marigold,6,27,22
2023-10-13,Mojmir Vinkler,1,24,11
2023-10-13,Pablo Rosado,4,406,191
2023-10-13,owidbot,2,8,8
2023-10-13,veronikasamborska1994,2,1105,58
2023-10-14,owidbot,2,8,8
2023-10-15,owidbot,1,6,6
2023-10-16,Mojmir Vinkler,2,62,25
2023-10-16,Pablo Rosado,4,68,35
2023-10-16,owidbot,2,21,21
2023-10-17,Marigold,1,0,38
2023-10-17,Mojmir Vinkler,1,19,18
2023-10-17,Pablo Arriagada,2,4,0
2023-10-17,Pablo Rosado,1,2,106
2023-10-17,owidbot,2,17,17
2023-10-17,veronikasamborska1994,1,3,3
2023-10-18,Lucas Rodés-Guirao,2,30,13
2023-10-18,Marigold,2,0,0
2023-10-18,Pablo Rosado,5,568,204
2023-10-18,lucasrodes,6,95,44
2023-10-18,owidbot,1,4,4
2023-10-18,veronikasamborska1994,2,598,9
2023-10-19,Lucas Rodés-Guirao,3,494,74
2023-10-19,Pablo Rosado,6,1813,134
2023-10-19,owidbot,2,8,8
2023-10-19,veronikasamborska1994,1,4,0
2023-10-20,Lucas Rodés-Guirao,3,201,30
2023-10-20,Marigold,2,62,25
2023-10-20,Mojmir Vinkler,4,647,207
2023-10-20,Pablo Arriagada,1,842,1
2023-10-20,Pablo Rosado,6,724,1356
2023-10-20,owidbot,2,8,8
2023-10-20,veronikasamborska1994,1,8,8
2023-10-21,owidbot,1,6,6
2023-10-22,owidbot,1,5,5
2023-10-23,Lucas Rodés-Guirao,4,274,38
2023-10-23,Marigold,3,4,1
2023-10-23,Mojmir Vinkler,2,33,5
2023-10-23,Pablo Rosado,4,31,3
2023-10-23,owidbot,1,4,4
2023-10-24,Daniel Bachler,1,131,1
2023-10-24,Lucas Rodés-Guirao,1,23,3
2023-10-24,Pablo Rosado,4,658,72
2023-10-24,owidbot,2,8,8
2023-10-24,veronikasamborska1994,1,254,165
2023-10-25,Lucas Rodés-Guirao,3,354,39
2023-10-25,Marigold,1,1,12
2023-10-25,Mojmir Vinkler,3,188,33
2023-10-25,Pablo Arriagada,2,117,34
2023-10-25,Pablo Rosado,2,24,19
2023-10-25,owidbot,2,7,7
2023-10-26,Fiona Spooner,1,6,4
2023-10-26,Lucas Rodés-Guirao,2,60,6
2023-10-26,Mojmir Vinkler,1,11,7
2023-10-26,Pablo Arriagada,1,271,15
2023-10-26,owidbot,1,6,6
2023-10-27,Lucas Rodés-Guirao,3,451,169
2023-10-27,Marigold,1,1,1
2023-10-27,Mojmir Vinkler,4,374,10
2023-10-27,Pablo Rosado,1,0,0
2023-10-27,owidbot,2,8,8
2023-10-28,owidbot,1,6,6
2023-10-29,owidbot,1,4,4
2023-10-30,Lucas Rodés-Guirao,1,19,7
2023-10-30,Mojmir Vinkler,1,22,13
2023-10-30,Pablo Arriagada,1,1,26
2023-10-30,owidbot,1,4,4
2023-10-31,Pablo Rosado,2,378,27
2023-10-31,owidbot,1,4,4
2023-11-01,Lucas Rodés-Guirao,2,287,70
2023-11-01,Pablo Arriagada,4,689,41
2023-11-01,Pablo Rosado,1,135,5
2023-11-01,owidbot,1,4,4
2023-11-01,veronikasamborska1994,2,1553,25
2023-11-02,Daniel Bachler,2,28,7
2023-11-02,Edouard Mathieu,3,160,6
2023-11-02,Marigold,2,5,3
2023-11-02,Mojmir Vinkler,1,29,6
2023-11-02,Pablo Rosado,3,62,51
2023-11-02,owidbot,1,6,6
2023-11-03,Fiona Spooner,1,1095,74
2023-11-03,Marigold,1,11,6
2023-11-03,Pablo Arriagada,2,13,21
2023-11-03,owidbot,2,8,8
2023-11-03,veronikasamborska1994,2,22,10
2023-11-04,owidbot,1,4,4
2023-11-05,owidbot,1,4,4
2023-11-06,Daniel Bachler,1,1,1
2023-11-06,Mojmir Vinkler,2,553,792
2023-11-06,Pablo Rosado,1,1202,15
2023-11-06,owidbot,1,4,4
2023-11-06,veronikasamborska1994,2,316,13
2023-11-07,Lucas Rodés-Guirao,1,3,0
2023-11-07,Mojmir Vinkler,3,33,14
2023-11-07,Pablo Arriagada,3,51,54
2023-11-07,Pablo Rosado,4,227,8
2023-11-07,owidbot,1,6,6
2023-11-07,veronikasamborska1994,3,41,30
2023-11-08,Fiona Spooner,4,261,104
2023-11-08,Lucas Rodés-Guirao,2,1578,295
2023-11-08,Marigold,2,12,7
2023-11-08,Mojmir Vinkler,4,261,257
2023-11-08,Pablo Rosado,4,576,375
2023-11-08,owidbot,1,4,4
2023-11-09,Fiona Spooner,1,39,18
2023-11-09,Lucas Rodés-Guirao,1,668,10
2023-11-09,Marigold,1,1,60
2023-11-09,Mojmir Vinkler,1,8,4
2023-11-09,Pablo Arriagada,4,976,13
2023-11-09,Pablo Rosado,2,1,1
2023-11-09,owidbot,2,8,8
2023-11-10,Lucas Rodés-Guirao,2,14,0
2023-11-10,Marigold,2,45,26
2023-11-10,Pablo Arriagada,1,1,1
2023-11-10,Pablo Rosado,1,17,17
2023-11-10,owidbot,2,10,10
2023-11-11,owidbot,1,4,4
2023-11-12,owidbot,2,8,8
2023-11-13,owidbot,2,7,7
2023-11-14,owidbot,2,13,13
2023-11-15,owidbot,2,8,8
2023-11-16,owidbot,2,8,8
2023-11-17,owidbot,1,4,4
2023-11-18,owidbot,1,4,4
2023-11-19,owidbot,2,8,8
2023-11-20,Fiona Spooner,1,4,2
2023-11-20,Marigold,1,336,603
2023-11-20,Mojmir Vinkler,1,42,39
2023-11-20,Pablo Rosado,1,161,88
2023-11-20,owidbot,2,8,8
2023-11-21,Fiona Spooner,1,494,0
2023-11-21,Lars Yencken,1,216,849
2023-11-21,Marigold,3,7,3
2023-11-21,Pablo Rosado,1,25,0
2023-11-21,owidbot,2,8,8
2023-11-21,veronikasamborska1994,1,284,417
2023-11-22,Lucas Rodés-Guirao,3,352,187
2023-11-22,Marigold,1,20,14
2023-11-22,Pablo Arriagada,6,1246,14
2023-11-22,owidbot,2,8,8
2023-11-23,Lucas Rodés-Guirao,4,106,23
2023-11-23,Mojmir Vinkler,4,1017,557
2023-11-23,owidbot,2,10,10
2023-11-23,veronikasamborska1994,1,572,2120
2023-11-24,Edouard Mathieu,8,342,13
2023-11-24,Pablo Rosado,1,1549,14
2023-11-24,owidbot,2,8,8
2023-11-25,owidbot,2,8,8
2023-11-25,veronikasamborska1994,1,23,10
2023-11-26,Lucas Rodés-Guirao,1,226,158
2023-11-26,owidbot,2,8,8
2023-11-27,Edouard Mathieu,5,64,33
2023-11-27,Lucas Rodés-Guirao,2,148,134
2023-11-27,Mojmir Vinkler,1,6,2
2023-11-27,Pablo Arriagada,4,186,10
2023-11-27,Pablo Rosado,1,3,0
2023-11-27,owidbot,2,8,8
2023-11-28,Edouard Mathieu,4,204,1
2023-11-28,Fiona Spooner,1,23,8
2023-11-28,Lucas Rodés-Guirao,4,49,79
2023-11-28,Mojmir Vinkler,4,359,201
2023-11-28,owidbot,2,7,7
2023-11-28,veronikasamborska1994,1,2,0
2023-11-29,Fiona Spooner,1,805,4
2023-11-29,Mojmir Vinkler,1,457,49
2023-11-29,Pablo Arriagada,2,1803,78
2023-11-29,owidbot,1,4,4
2023-11-29,veronikasamborska1994,1,14,11
2023-11-30,Fiona Spooner,1,4,4
2023-11-30,Marigold,1,0,2
2023-11-30,Mojmir Vinkler,1,11,0
2023-11-30,Pablo Arriagada,5,8872,10
2023-11-30,owidbot,2,8,8
2023-11-30,veronikasamborska1994,1,101,163
2023-12-01,Fiona Spooner,1,7,8
2023-12-01,Pablo Arriagada,1,3,3
2023-12-01,owidbot,4,73,13
2023-12-01,spoonerf,2,559,16
2023-12-01,veronikasamborska1994,1,8,14
2023-12-02,owidbot,2,8,8
2023-12-03,owidbot,2,9,9
2023-12-04,Fiona Spooner,1,34,0
2023-12-04,Lucas Rodés-Guirao,1,1633,39
2023-12-04,Mojmir Vinkler,2,234,27
2023-12-04,Pablo Arriagada,1,8,8
2023-12-04,owidbot,4,15,15
2023-12-05,Fiona Spooner,1,669,4
2023-12-05,Marigold,3,17,8
2023-12-05,Mojmir Vinkler,2,10,10
2023-12-05,Pablo Rosado,4,3096,86
2023-12-05,owidbot,3,60,8
2023-12-05,veronikasamborska1994,4,289,289
2023-12-06,Fiona Spooner,3,1463,28
2023-12-06,Mojmir Vinkler,2,1325,212
2023-12-06,owidbot,5,34,37
2023-12-07,Marigold,1,4,0
2023-12-07,Pablo Rosado,2,202,69
2023-12-07,dependabot[bot],12,274,222
2023-12-07,owidbot,2,8,8
2023-12-08,Mojmir Vinkler,3,273,67
2023-12-08,owidbot,1,6,6
2023-12-09,owidbot,2,8,8
2023-12-10,owidbot,2,8,8
2023-12-11,Fiona Spooner,3,1136,25
2023-12-11,Lucas Rodés-Guirao,1,135,29
2023-12-11,Pablo Rosado,1,38,49
2023-12-11,owidbot,1,4,4
2023-12-12,Fiona Spooner,3,1861,42
2023-12-12,Lucas Rodés-Guirao,1,96,50
2023-12-12,Marigold,5,12,9
2023-12-12,Mojmir Vinkler,4,353,121
2023-12-12,Pablo Rosado,1,1445,63
2023-12-12,owidbot,2,12,12
2023-12-12,spoonerf,2,14,1
2023-12-13,Fiona Spooner,6,228,57
2023-12-13,Lucas Rodés-Guirao,1,3,0
2023-12-13,Pablo Rosado,2,15,5
2023-12-13,owidbot,2,8,7
2023-12-14,Fiona Spooner,1,36,7
2023-12-14,Lucas Rodés-Guirao,3,94,75
2023-12-14,Marigold,1,15,6
2023-12-14,Mojmir Vinkler,2,82,112
2023-12-14,Pablo Rosado,2,82,1
