date,author,num_commits,num_lines_added,num_lines_removed
2020-04-16,Daniel Gavrilov,3,7,6
2020-04-16,Matthieu Bergel,3,91,25
2020-04-17,Breck Yunits,4,62,4
2020-04-17,Marcel Gerber,3,55,14
2020-04-17,Matthieu Bergel,6,110,9
2020-04-18,Daniel Gavrilov,2,13,8
2020-04-18,Marcel Gerber,2,64,48
2020-04-20,Daniel Gavrilov,12,470,130
2020-04-20,Matthieu Bergel,3,101,37
2020-04-21,Daniel Gavrilov,8,234,119
2020-04-21,Matthieu Bergel,3,56,13
2020-04-22,Daniel Gavrilov,3,42,39
2020-04-22,Marcel Gerber,4,176,702
2020-04-22,Matthieu Bergel,4,65,78
2020-04-23,Daniel Gavrilov,17,613,236
2020-04-23,Matthieu Bergel,5,93,83
2020-04-24,Daniel Gavrilov,12,185,88
2020-04-24,Marcel Gerber,6,132,92
2020-04-24,Matthieu Bergel,6,31,22
2020-04-25,Marcel Gerber,1,39,69
2020-04-27,Matthieu Bergel,5,22,5
2020-04-27,shaahmad,1,1831,33
2020-04-29,Daniel Gavrilov,4,102,18
2020-04-29,Matthieu Bergel,2,5,2
2020-04-30,Daniel Gavrilov,3,15,48
2020-04-30,Marcel Gerber,1,11,11
2020-04-30,Matthieu Bergel,2,68,68
2020-05-01,Daniel Gavrilov,3,26,6
2020-05-01,Marcel Gerber,3,66,83
2020-05-01,Matthieu Bergel,4,91,4
2020-05-02,Marcel Gerber,1,5,3
2020-05-04,Breck Yunits,2,18,6
2020-05-04,Matthieu Bergel,1,26,20
2020-05-05,Breck Yunits,3,145,56
2020-05-05,Daniel Gavrilov,2,2284,14
2020-05-05,Matthieu Bergel,3,176,43
2020-05-06,Breck Yunits,13,367,320
2020-05-06,Daniel Gavrilov,3,21,27
2020-05-06,Marcel Gerber,9,167,962
2020-05-07,Breck Yunits,9,186,65
2020-05-07,Daniel Gavrilov,2,10,12
2020-05-07,Marcel Gerber,1,25,27
2020-05-08,Breck Yunits,7,200,121
2020-05-08,Daniel Gavrilov,22,534,213
2020-05-08,Marcel Gerber,1,24,2
2020-05-09,Breck Yunits,2,46,18
2020-05-10,Breck Yunits,1,4,6
2020-05-11,Breck Yunits,7,187,55
2020-05-11,Daniel Gavrilov,6,35,10
2020-05-11,Matthieu Bergel,3,55,10
2020-05-12,Breck Yunits,2,95,58
2020-05-12,Daniel Gavrilov,12,224,84
2020-05-12,Matthieu Bergel,3,100,92
2020-05-12,Shahid Ahmad,1,190,190
2020-05-13,Breck Yunits,1,55,53
2020-05-13,Daniel Gavrilov,6,181,103
2020-05-14,Breck Yunits,3,21,11
2020-05-14,Daniel Gavrilov,10,172,86
2020-05-14,Marcel Gerber,2,0,11
2020-05-14,Matthieu Bergel,6,147,95
2020-05-15,Daniel Gavrilov,2,17,5
2020-05-15,Matthieu Bergel,3,28,3
2020-05-15,dependabot-preview[bot],1,1731,1446
2020-05-16,Marcel Gerber,1,123,56
2020-05-17,Breck Yunits,3,98,18
2020-05-18,Breck Yunits,3,79,48
2020-05-18,Daniel Gavrilov,4,27,10
2020-05-18,Shahid Ahmad,1,6,1
2020-05-18,shaahmad,1,369,129
2020-05-19,Breck Yunits,8,205,67
2020-05-19,Daniel Gavrilov,2,15,20
2020-05-19,Matthieu Bergel,2,16,9
2020-05-19,Shahid Ahmad,4,48,15
2020-05-20,Breck Yunits,2,13,13
2020-05-20,dependabot-preview[bot],1,20,2
2020-05-21,Breck Yunits,2,13,4
2020-05-21,Matthieu Bergel,5,290,90
2020-05-21,Shahid Ahmad,1,1,1
2020-05-22,Breck Yunits,3,29,5
2020-05-22,Daniel Gavrilov,2,6,4
2020-05-22,Marcel Gerber,1,70,2
2020-05-22,Matthieu Bergel,9,186,97
2020-05-22,Shahid Ahmad,1,5,5
2020-05-22,dependabot-preview[bot],1,6,38
2020-05-25,Daniel Gavrilov,6,581,450
2020-05-25,Marcel Gerber,4,124,28
2020-05-25,Matthieu Bergel,2,13,5
2020-05-25,dependabot-preview[bot],1,4,9
2020-05-26,Breck Yunits,5,37,20
2020-05-26,Daniel Gavrilov,9,669,641
2020-05-26,Marcel Gerber,4,39,16
2020-05-26,Matthieu Bergel,4,27,4
2020-05-26,Shahid Ahmad,1,4,2
2020-05-27,Breck Yunits,2,5,5
2020-05-27,Daniel Gavrilov,24,814,583
2020-05-27,Marcel Gerber,4,41,100
2020-05-27,Matthieu Bergel,1,21,13
2020-05-27,Shahid Ahmad,1,1,1
2020-05-27,shaahmad,1,377,316
2020-05-28,Breck Yunits,4,33,17
2020-05-28,Daniel Gavrilov,7,91,56
2020-05-28,Marcel Gerber,2,76,81
2020-05-28,Matthieu Bergel,4,50,5
2020-05-28,Shahid Ahmad,1,3,3
2020-05-29,Marcel Gerber,2,25,59
2020-05-29,Matthieu Bergel,1,1,1
2020-06-01,Breck Yunits,2,34,2
2020-06-01,Daniel Gavrilov,3,25,27
2020-06-01,Shahid Ahmad,2,215,177
2020-06-02,Breck Yunits,7,302,131
2020-06-02,Daniel Gavrilov,21,405,234
2020-06-02,Marcel Gerber,2,3,16
2020-06-02,Matthieu Bergel,6,173,424
2020-06-02,Shahid Ahmad,6,76,32
2020-06-03,Breck Yunits,5,256,86
2020-06-03,Daniel Gavrilov,21,134,227
2020-06-03,Shahid Ahmad,6,9,11
2020-06-04,Breck Yunits,5,103,48
2020-06-04,Daniel Gavrilov,11,455,314
2020-06-04,Shahid Ahmad,1,10,4
2020-06-05,Breck Yunits,4,124,91
2020-06-05,Daniel Gavrilov,6,225,133
2020-06-05,Matthieu Bergel,1,1,1
2020-06-05,dependabot-preview[bot],1,3,3
2020-06-06,Breck Yunits,2,23,11
2020-06-06,Shahid Ahmad,1,277,61
2020-06-06,dependabot[bot],1,4,4
2020-06-08,Breck Yunits,5,368,173
2020-06-08,Daniel Gavrilov,2,113,78
2020-06-09,Breck Yunits,6,111,58
2020-06-09,Daniel Gavrilov,5,69,59
2020-06-09,Shahid Ahmad,3,194,252
2020-06-10,Breck Yunits,2,31,57
2020-06-11,Breck Yunits,5,215,107
2020-06-11,Daniel Gavrilov,7,483,140
2020-06-12,Matthieu Bergel,1,5,5
2020-06-14,Breck Yunits,2,31,15
2020-06-15,Breck Yunits,4,117,55
2020-06-15,Matthieu Bergel,1,21,13
2020-06-15,Shahid Ahmad,2,13,4
2020-06-15,shaahmad,1,206,143
2020-06-16,Daniel Gavrilov,4,34,22
2020-06-16,Marcel Gerber,3,123,142
2020-06-16,Matthieu Bergel,1,31,14
2020-06-16,dependabot-preview[bot],1,972,424
2020-06-17,Breck Yunits,4,137,65
2020-06-17,Matthieu Bergel,5,126,16
2020-06-17,Shahid Ahmad,2,3,3
2020-06-18,Breck Yunits,1,1,1
2020-06-18,Daniel Gavrilov,7,83,55
2020-06-18,Marcel Gerber,3,85,729
2020-06-18,Matthieu Bergel,6,22,7
2020-06-19,Breck Yunits,1,8,8
2020-06-19,Daniel Gavrilov,3,30,5
2020-06-19,Marcel Gerber,1,297,39
2020-06-19,Matthieu Bergel,8,196,60
2020-06-19,Shahid Ahmad,7,185,151
2020-06-22,Daniel Gavrilov,5,36,24
2020-06-22,Marcel Gerber,2,21,8
2020-06-22,Matthieu Bergel,3,76,45
2020-06-23,Marcel Gerber,2,26,23
2020-06-23,Matthieu Bergel,4,45,8
2020-06-24,Breck Yunits,1,46,44
2020-06-24,Marcel Gerber,1,50,141
2020-06-24,Matthieu Bergel,5,111,63
2020-06-25,Matthieu Bergel,4,9,9
2020-06-25,shaahmad,1,166,53
2020-06-26,Daniel Gavrilov,1,11,6
2020-06-26,Matthieu Bergel,1,27,40
2020-06-28,Marcel Gerber,1,3,3
2020-06-29,Breck Yunits,1,49,24
2020-06-29,Daniel Gavrilov,1,5,5
2020-06-29,Matthieu Bergel,1,86,38
2020-06-29,Shahid Ahmad,2,1066,2
2020-06-29,shaahmad,2,756,732
2020-06-30,Daniel Gavrilov,10,346,152
2020-06-30,Matthieu Bergel,3,75,28
2020-07-01,Breck Yunits,3,2972,2278
2020-07-01,Daniel Gavrilov,1,8,10
2020-07-01,Matthieu Bergel,3,9,11
2020-07-02,Breck Yunits,4,124,39
2020-07-02,Marcel Gerber,1,6,2
2020-07-02,Matthieu Bergel,2,50,13
2020-07-02,Shahid Ahmad,2,9,1
2020-07-03,Breck Yunits,3,190,117
2020-07-06,Breck Yunits,7,162,47
2020-07-07,Daniel Gavrilov,10,2163,506
2020-07-07,Marcel Gerber,1,1,0
2020-07-08,Breck Yunits,1,25,21
2020-07-08,Daniel Gavrilov,5,65,39
2020-07-09,shaahmad,1,38,18
2020-07-10,Breck Yunits,3,362,152
2020-07-10,Daniel Gavrilov,1,0,0
2020-07-10,shaahmad,1,169,23
2020-07-11,Breck Yunits,3,414,642
2020-07-12,Breck Yunits,2,32,17
2020-07-13,Breck Yunits,6,40,20
2020-07-13,Daniel Gavrilov,1,35,0
2020-07-14,Breck Yunits,6,216,170
2020-07-14,Daniel Gavrilov,9,174,41
2020-07-15,Breck Yunits,4,38,57
2020-07-15,Shahid Ahmad,1,1,5
2020-07-16,Breck Yunits,5,182,55
2020-07-17,Breck Yunits,1,77,58
2020-07-18,Breck Yunits,5,344,41
2020-07-18,dependabot[bot],1,7,2
2020-07-19,Breck Yunits,1,2,2
2020-07-20,Breck Yunits,5,214,101
2020-07-20,Daniel Gavrilov,4,41,10
2020-07-21,Breck Yunits,6,274,154
2020-07-21,Daniel Gavrilov,3,23,36
2020-07-22,Breck Yunits,3,44,76
2020-07-22,Shahid Ahmad,1,2,0
2020-07-22,shaahmad,1,81,34
2020-07-23,Breck Yunits,3,57,25
2020-07-23,Daniel Gavrilov,1,10,1
2020-07-24,Breck Yunits,6,126,79
2020-07-24,shaahmad,1,127,36
2020-07-27,Breck Yunits,5,56,29
2020-07-27,Daniel Gavrilov,1,2,4
2020-07-28,Breck Yunits,4,539,236
2020-07-29,Breck Yunits,4,63,49
2020-07-29,Daniel Gavrilov,4,7,9
2020-07-29,Shahid Ahmad,2,7,5
2020-07-29,dependabot-preview[bot],1,6,6
2020-07-29,shaahmad,1,29,16
2020-07-30,Breck Yunits,1,16,12
2020-07-30,dependabot[bot],1,6,6
2020-07-31,Breck Yunits,2,9,17
2020-08-01,shaahmad,1,185,38
2020-08-03,Breck Yunits,1,5,6
2020-08-03,Daniel Gavrilov,1,1,0
2020-08-03,Marcel Gerber,1,2,0
2020-08-03,Shahid Ahmad,1,1,1
2020-08-04,Breck Yunits,5,3836,1077
2020-08-04,shaahmad,1,171,116
2020-08-05,Breck Yunits,3,33,7
2020-08-05,Daniel Gavrilov,1,2,2
2020-08-05,Marcel Gerber,1,90,36
2020-08-05,Shahid Ahmad,1,10,5
2020-08-06,Daniel Gavrilov,3,20,45
2020-08-06,Marcel Gerber,1,4,8
2020-08-06,Shahid Ahmad,1,1,1
2020-08-07,Marcel Gerber,2,4,69
2020-08-08,Breck Yunits,1,1,0
2020-08-09,Marcel Gerber,1,2214,2554
2020-08-09,shaahmad,1,80,43
2020-08-10,Breck Yunits,1,12,3
2020-08-10,Shahid Ahmad,4,88,76
2020-08-10,shaahmad,1,166,14
2020-08-11,Daniel Gavrilov,4,58,33
2020-08-11,Hannah Ritchie,1,26,19
2020-08-11,Marcel Gerber,6,279,384
2020-08-12,Breck Yunits,1,59,23
2020-08-12,Daniel Gavrilov,4,373,83
2020-08-12,Matthieu Bergel,2,22,12
2020-08-13,Breck Yunits,4,26,13
2020-08-13,Daniel Gavrilov,29,450,236
2020-08-13,Marcel Gerber,6,104,40
2020-08-14,Breck Yunits,1,5,1
2020-08-14,Daniel Gavrilov,5,47,14
2020-08-14,Marcel Gerber,2,13,9
2020-08-14,dependabot-preview[bot],1,3,3
2020-08-14,shaahmad,1,43,29
2020-08-16,Breck Yunits,1,2,1
2020-08-17,Breck Yunits,6,404,384
2020-08-18,dependabot-preview[bot],1,3,3
2020-08-19,Breck Yunits,7,3839,1587
2020-08-19,Daniel Gavrilov,3,5,4
2020-08-19,Marcel Gerber,4,235,202
2020-08-20,Breck Yunits,10,358,286
2020-08-20,Hannah Ritchie,1,2,2
2020-08-20,Marcel Gerber,4,219,112
2020-08-20,Shahid Ahmad,1,52,17
2020-08-20,dependabot[bot],1,59,13
2020-08-20,shaahmad,1,80,45
2020-08-21,Breck Yunits,20,1410,1493
2020-08-21,Daniel Gavrilov,2,2,2
2020-08-21,Marcel Gerber,4,52,45
2020-08-21,Matthieu Bergel,4,67,10
2020-08-21,Shahid Ahmad,11,138,65
2020-08-22,Breck Yunits,7,725,661
2020-08-23,Breck Yunits,4,301,286
2020-08-23,Marcel Gerber,7,149,94
2020-08-24,Breck Yunits,5,1156,900
2020-08-24,Marcel Gerber,4,390,1588
2020-08-24,Matthieu Bergel,3,107,74
2020-08-24,Shahid Ahmad,10,127,77
2020-08-25,Breck Yunits,5,366,327
2020-08-25,Marcel Gerber,4,245,162
2020-08-25,Matthieu Bergel,2,25,15
2020-08-25,Shahid Ahmad,1,55,16
2020-08-26,Breck Yunits,4,176,198
2020-08-26,Marcel Gerber,3,45,54
2020-08-26,Matthieu Bergel,5,113,112
2020-08-27,Breck Yunits,8,786,894
2020-08-27,Marcel Gerber,2,10,18
2020-08-27,Matthieu Bergel,1,12,5
2020-08-27,Shahid Ahmad,7,33,15
2020-08-28,Breck Yunits,1,17,16
2020-08-28,Daniel Gavrilov,1,4,1
2020-08-28,Marcel Gerber,3,126,27
2020-08-28,Matthieu Bergel,4,186,356
2020-08-28,breck7,1,19,10
2020-08-30,Breck Yunits,5,3072,3115
2020-08-31,Breck Yunits,12,663,603
2020-08-31,Marcel Gerber,2,5,6
2020-08-31,Matthieu Bergel,1,23,14
2020-08-31,Shahid Ahmad,3,23,33
2020-08-31,dependabot-preview[bot],1,943,641
2020-09-01,Breck Yunits,11,283,295
2020-09-01,Marcel Gerber,1,1,1
2020-09-01,Matthieu Bergel,5,29,12
2020-09-01,Shahid Ahmad,3,74,16
2020-09-02,Breck Yunits,4,216,696
2020-09-02,Marcel Gerber,2,55,46
2020-09-02,Matthieu Bergel,6,44,15
2020-09-02,Shahid Ahmad,5,55,59
2020-09-03,Breck Yunits,3,212,235
2020-09-03,Marcel Gerber,1,238,238
2020-09-03,Matthieu Bergel,5,14,11
2020-09-03,Shahid Ahmad,8,176,195
2020-09-04,Breck Yunits,7,673,505
2020-09-04,Marcel Gerber,1,302,551
2020-09-04,Matthieu Bergel,4,32,34
2020-09-04,Shahid Ahmad,3,13,24
2020-09-04,dependabot[bot],1,35,34
2020-09-04,shaahmad,1,9,3
2020-09-05,Breck Yunits,1,829,817
2020-09-05,Marcel Gerber,1,22,0
2020-09-05,dependabot[bot],1,3,3
2020-09-07,Breck Yunits,13,4695,4421
2020-09-07,Daniel Gavrilov,4,258,51
2020-09-07,Marcel Gerber,3,3466,3427
2020-09-07,Matthieu Bergel,4,24,5
2020-09-08,Breck Yunits,12,782,3645
2020-09-08,Daniel Gavrilov,3,63,52
2020-09-08,Marcel Gerber,28,810,814
2020-09-08,Matthieu Bergel,1,4,4
2020-09-09,Breck Yunits,13,1306,1192
2020-09-09,Daniel Gavrilov,8,245,121
2020-09-09,Marcel Gerber,2,4,2
2020-09-09,Shahid Ahmad,3,362,37
2020-09-10,Breck Yunits,8,1114,1193
2020-09-10,Daniel Gavrilov,2,1,2
2020-09-10,Marcel Gerber,1,1,1
2020-09-10,Matthieu Bergel,1,1,1
2020-09-10,Shahid Ahmad,10,229,336
2020-09-11,Breck Yunits,4,894,842
2020-09-11,Hannah Ritchie,1,5,0
2020-09-11,Marcel Gerber,1,4,4
2020-09-11,Shahid Ahmad,4,6,8
2020-09-11,dependabot[bot],1,5,5
2020-09-12,Breck Yunits,2,252,247
2020-09-12,Shahid Ahmad,1,36,7
2020-09-13,Breck Yunits,7,447,549
2020-09-14,Breck Yunits,10,952,1195
2020-09-14,Daniel Gavrilov,3,11,5
2020-09-15,Breck Yunits,6,1311,1787
2020-09-15,Matthieu Bergel,1,2,7
2020-09-16,Breck Yunits,4,776,522
2020-09-16,Shahid Ahmad,1,343,420
2020-09-17,Breck Yunits,4,1594,1783
2020-09-17,Daniel Gavrilov,2,7,7
2020-09-18,Breck Yunits,11,2784,2918
2020-09-18,Matthieu Bergel,2,14,0
2020-09-19,Breck Yunits,8,2569,3316
2020-09-20,Breck Yunits,1,148,106
2020-09-20,Marcel Gerber,2,134,64
2020-09-21,Breck Yunits,6,2730,2563
2020-09-21,Matthieu Bergel,4,28,40
2020-09-21,mlbrgl,1,795,780
2020-09-22,Breck Yunits,7,3180,3143
2020-09-22,Daniel Gavrilov,6,59,11
2020-09-22,Marcel Gerber,2,22,52
2020-09-22,Matthieu Bergel,5,16022,570
2020-09-23,Breck Yunits,7,804,813
2020-09-23,Daniel Gavrilov,12,215,173
2020-09-23,Matthieu Bergel,1,195,48
2020-09-24,Breck Yunits,9,1154,846
2020-09-24,Marcel Gerber,2,2,2
2020-09-24,Matthieu Bergel,2,150,17
2020-09-25,Breck Yunits,9,941,653
2020-09-26,Marcel Gerber,2,62,14
2020-09-27,Breck Yunits,3,370,269
2020-09-28,Breck Yunits,13,3172,3451
2020-09-28,Daniel Gavrilov,6,218,28
2020-09-28,Matthieu Bergel,1,31,2
2020-09-29,Breck Yunits,9,1014,751
2020-09-29,Matthieu Bergel,3,134,26
2020-09-30,Breck Yunits,13,1179,819
2020-09-30,Marcel Gerber,6,458,22
2020-09-30,Matthieu Bergel,5,77,59
2020-10-01,Breck Yunits,7,497,543
2020-10-01,Daniel Gavrilov,8,231,75
2020-10-01,Marcel Gerber,10,211,15
2020-10-01,Matthieu Bergel,7,501,164
2020-10-01,Shahid Ahmad,2,180,72
2020-10-02,Breck Yunits,9,2370,2065
2020-10-02,Matthieu Bergel,11,60,48
2020-10-03,Breck Yunits,2,669,685
2020-10-04,Breck Yunits,6,317,158
2020-10-05,Breck Yunits,12,1123,1036
2020-10-05,Daniel Gavrilov,3,23,3
2020-10-05,Matthieu Bergel,1,42,0
2020-10-06,Breck Yunits,4,292,310
2020-10-06,Daniel Gavrilov,2,26,6
2020-10-06,Matthieu Bergel,1,98,1
2020-10-07,Breck Yunits,11,1024,888
2020-10-07,Daniel Gavrilov,3,26,12
2020-10-07,Matthieu Bergel,4,108,66
2020-10-07,Shahid Ahmad,1,12,0
2020-10-08,Breck Yunits,14,1596,1535
2020-10-08,Matthieu Bergel,6,517,385
2020-10-09,Breck Yunits,10,1343,1248
2020-10-09,Matthieu Bergel,2,204,84
2020-10-10,Breck Yunits,11,1427,1433
2020-10-10,Matthieu Bergel,2,124,56
2020-10-11,Breck Yunits,5,919,723
2020-10-11,Matthieu Bergel,8,238,81
2020-10-12,Breck Yunits,13,693,490
2020-10-12,Daniel Gavrilov,7,86,20
2020-10-12,Marcel Gerber,1,1,1
2020-10-13,Breck Yunits,6,639,602
2020-10-13,Daniel Gavrilov,8,78,96
2020-10-13,Marcel Gerber,2,72,23
2020-10-13,Matthieu Bergel,5,52,39
2020-10-14,Breck Yunits,8,700,246
2020-10-14,Daniel Gavrilov,3,8,25
2020-10-15,Breck Yunits,18,600,335
2020-10-15,Daniel Gavrilov,4,285,156
2020-10-16,Breck Yunits,10,449,1549
2020-10-16,Daniel Gavrilov,1,11,3
2020-10-16,Marcel Gerber,3,12,10
2020-10-16,Matthieu Bergel,2,3,0
2020-10-17,Breck Yunits,5,632,512
2020-10-18,Breck Yunits,2,2021,1916
2020-10-18,Shahid Ahmad,2,21,6
2020-10-19,Breck Yunits,11,872,617
2020-10-19,Daniel Gavrilov,2,54,6
2020-10-19,Shahid Ahmad,2,6,1
2020-10-20,Breck Yunits,16,988,794
2020-10-20,Daniel Gavrilov,3,306,12
2020-10-20,Marcel Gerber,4,29,37
2020-10-20,Matthieu Bergel,3,249,0
2020-10-21,Breck Yunits,10,495,244
2020-10-21,Daniel Gavrilov,6,157,112
2020-10-21,Matthieu Bergel,9,161,107
2020-10-21,Shahid Ahmad,1,1,4
2020-10-22,Breck Yunits,8,736,481
2020-10-22,Daniel Gavrilov,16,401,278
2020-10-22,Matthieu Bergel,3,72,14
2020-10-22,breck7,1,5,1
2020-10-23,Breck Yunits,8,803,712
2020-10-23,Daniel Gavrilov,6,135,64
2020-10-24,Breck Yunits,5,376,200
2020-10-25,Breck Yunits,5,687,436
2020-10-26,Breck Yunits,8,1014,608
2020-10-26,Daniel Gavrilov,3,62,50
2020-10-26,Marcel Gerber,3,33,10
2020-10-26,Shahid Ahmad,2,17,24
2020-10-27,Breck Yunits,9,464,345
2020-10-27,Daniel Gavrilov,3,162,50
2020-10-27,Marcel Gerber,1,35,31
2020-10-27,Shahid Ahmad,2,14,14
2020-10-27,shaahmad,1,2,7
2020-10-28,Breck Yunits,10,8785,8687
2020-10-28,Daniel Gavrilov,4,565,265
2020-10-28,Marcel Gerber,1,5,4
2020-10-28,Matthieu Bergel,4,261,81
2020-10-29,Breck Yunits,10,715,371
2020-10-29,Daniel Gavrilov,8,259,324
2020-10-29,Hannah Ritchie,2,2,0
2020-10-29,HannahRitchie,2,10,2
2020-10-29,Marcel Gerber,2,13,13
2020-10-29,Matthieu Bergel,8,393,94
2020-10-30,Breck Yunits,3,69,21
2020-10-30,Daniel Gavrilov,4,81,25
2020-10-30,Matthieu Bergel,6,90,48
2020-10-30,Shahid Ahmad,1,52,38
2020-10-31,Breck Yunits,2,98,72
2020-10-31,Daniel Gavrilov,2,0,4
2020-10-31,Marcel Gerber,2,6,7
2020-11-01,Breck Yunits,8,426,258
2020-11-01,Daniel Gavrilov,3,18,11
2020-11-01,Marcel Gerber,1,19,8
2020-11-02,Breck Yunits,14,266,108
2020-11-02,Daniel Gavrilov,4,134,76
2020-11-02,Marcel Gerber,2,24,9
2020-11-03,Breck Yunits,7,229,38
2020-11-03,Daniel Gavrilov,5,40,61
2020-11-03,Matthieu Bergel,3,27,3
2020-11-03,Shahid Ahmad,3,72,54
2020-11-04,Breck Yunits,17,457,212
2020-11-04,Daniel Gavrilov,5,90,70
2020-11-04,Marcel Gerber,1,32,18
2020-11-04,Matthieu Bergel,2,114,23
2020-11-04,Shahid Ahmad,1,4,2
2020-11-05,Breck Yunits,14,381,209
2020-11-05,Daniel Gavrilov,4,66,42
2020-11-05,Hannah Ritchie,1,42,0
2020-11-05,HannahRitchie,1,6,2
2020-11-05,Marcel Gerber,12,412,243
2020-11-05,Matthieu Bergel,4,26,25
2020-11-05,Shahid Ahmad,2,7,3
2020-11-06,Breck Yunits,17,1586,5116
2020-11-06,Daniel Gavrilov,10,278,106
2020-11-06,Marcel Gerber,2,7,6
2020-11-06,Matthieu Bergel,1,1,1
2020-11-06,Shahid Ahmad,1,22,7
2020-11-07,/Users/breck/owid/owid-grapher/,8,280,278
2020-11-07,Breck Yunits,7,657,266
2020-11-07,breck7,1,3,1
2020-11-08,/Users/breck/owid/owid-grapher/,8,303,321
2020-11-09,Breck Yunits,18,1204,738
2020-11-09,Daniel Gavrilov,8,138,65
2020-11-09,Marcel Gerber,3,19,14
2020-11-10,Breck Yunits,8,843,590
2020-11-10,Daniel Gavrilov,6,664,32
2020-11-10,Marcel Gerber,3,44,40
2020-11-11,Breck Yunits,8,686,425
2020-11-11,Daniel Gavrilov,4,23,20
2020-11-11,Marcel Gerber,1,5,7
2020-11-11,Shahid Ahmad,1,4,3
2020-11-12,Breck Yunits,28,798,472
2020-11-13,Breck Yunits,10,274,114
2020-11-13,Daniel Gavrilov,4,25,10
2020-11-14,Breck Yunits,11,1826,541
2020-11-14,Marcel Gerber,1,1,0
2020-11-15,Breck Yunits,26,701,398
2020-11-15,Marcel Gerber,3,8,8
2020-11-16,Breck Yunits,19,439,199
2020-11-16,Daniel Gavrilov,5,400,40
2020-11-16,Marcel Gerber,2,49,37
2020-11-17,Breck Yunits,14,432,189
2020-11-17,Daniel Gavrilov,7,294,182
2020-11-18,Breck Yunits,15,457,311
2020-11-18,Daniel Gavrilov,9,303,156
2020-11-18,Shahid Ahmad,1,74,15
2020-11-19,Breck Yunits,10,1055,726
2020-11-19,Daniel Gavrilov,18,148,90
2020-11-19,Marcel Gerber,5,50,44
2020-11-19,Shahid Ahmad,1,2,2
2020-11-20,Breck Yunits,13,708,911
2020-11-20,Marcel Gerber,2,6,5
2020-11-20,Matthieu Bergel,5,124,21
2020-11-21,Breck Yunits,7,149,90
2020-11-22,Breck Yunits,11,581,809
2020-11-23,Breck Yunits,16,546,388
2020-11-23,Marcel Gerber,3,15,13
2020-11-23,Shahid Ahmad,1,5,3
2020-11-24,Breck Yunits,12,260,124
2020-11-24,Daniel Gavrilov,3,44,10
2020-11-24,Marcel Gerber,2,61,20
2020-11-25,Breck Yunits,10,602,533
2020-11-25,Daniel Gavrilov,5,152,9
2020-11-25,Marcel Gerber,1,26,1
2020-11-25,Shahid Ahmad,1,9,1
2020-11-26,Daniel Gavrilov,2,24,4
2020-11-26,Shahid Ahmad,1,25,7
2020-11-29,Breck Yunits,2,3775,4058
2020-11-29,Marcel Gerber,2,38,1
2020-11-30,Breck Yunits,15,2067,2038
2020-11-30,Daniel Gavrilov,7,63,52
2020-11-30,Marcel Gerber,3,54,8
2020-11-30,Matthieu Bergel,1,1,0
2020-11-30,Shahid Ahmad,2,49,23
2020-11-30,breck7,1,99,56
2020-12-01,Breck Yunits,18,776,2757
2020-12-01,Daniel Gavrilov,1,2,32
2020-12-02,Breck Yunits,6,19,35
2020-12-02,Daniel Gavrilov,1,2,1
2020-12-03,Breck Yunits,10,115,373
2020-12-03,Marcel Gerber,1,13,7
2020-12-04,Matthieu Bergel,1,2,2
2020-12-04,Shahid Ahmad,1,10,3
2020-12-07,Marcel Gerber,1,1,1
2020-12-07,Matthieu Bergel,4,138,80
2020-12-07,Shahid Ahmad,2,26,2
2020-12-08,Breck Yunits,8,663,457
2020-12-08,Daniel Gavrilov,2,17,1
2020-12-08,Matthieu Bergel,5,164,212
2020-12-09,Breck Yunits,2,419,340
2020-12-09,Daniel Gavrilov,1,82,10
2020-12-09,Marcel Gerber,5,75,53
2020-12-09,Matthieu Bergel,5,54,180
2020-12-10,Breck Yunits,3,55,28
2020-12-10,Matthieu Bergel,3,18,37
2020-12-10,Shahid Ahmad,1,129,15
2020-12-11,Breck Yunits,7,551,588
2020-12-12,Breck Yunits,3,77,121
2020-12-13,Breck Yunits,3,29,60
2020-12-13,Marcel Gerber,2,65,46
2020-12-13,dependabot[bot],1,3,3
2020-12-14,Breck Yunits,5,316,241
2020-12-14,Daniel Gavrilov,2,10,7
2020-12-14,Marcel Gerber,3,44,72
2020-12-14,Matthieu Bergel,3,45,14
2020-12-15,Breck Yunits,5,312,134
2020-12-15,Marcel Gerber,1,66,72
2020-12-15,Matthieu Bergel,4,6,2
2020-12-16,Breck Yunits,6,196,160
2020-12-16,Hannah Ritchie,1,5,0
2020-12-16,Marcel Gerber,6,118,20
2020-12-16,Matthieu Bergel,5,43,61
2020-12-17,Hannah Ritchie,1,5,5
2020-12-18,Breck Yunits,2,71,43
2020-12-21,Marcel Gerber,4,78,31
2020-12-22,Matthieu Bergel,1,429,89
2020-12-23,Marcel Gerber,1,6,1
2020-12-23,Matthieu Bergel,2,66,55
2020-12-24,Matthieu Bergel,1,29,11
2021-01-04,Marcel Gerber,2,3,1
2021-01-04,Matthieu Bergel,1,1,1
2021-01-05,Daniel Gavrilov,1,0,12
2021-01-06,Daniel Gavrilov,6,129,36
2021-01-07,Daniel Gavrilov,5,41,11
2021-01-07,Matthieu Bergel,3,156,12
2021-01-08,Marcel Gerber,1,35,10
2021-01-08,Matthieu Bergel,3,160,37
2021-01-09,Daniel Gavrilov,3,37,22
2021-01-11,Daniel Gavrilov,2,26,25
2021-01-11,Marcel Gerber,1,23,15
